cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
20428393,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),0,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510980
20428393,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),1,25655,"MIL - Soil Strength Veh-3, dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510981
20428393,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),2,25692,"MIL - Stickiness Veh. 3,4 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510982
20428393,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),3,25679,"MIL - Slipperiness Veh. 3,4 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510983
20428393,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510984
20428393,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),1,25666,"MIL - Soil Strength Veh-4, VCI-1 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510985
20428393,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),2,25693,"MIL - Stickiness Veh. 3,4 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510986
20428393,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),3,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510987
20428393,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),0,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510988
20428393,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),1,25668,"MIL - Soil Strength Veh-4, VCI-50 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510989
20428393,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),2,25693,"MIL - Stickiness Veh. 3,4 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510990
20428393,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),3,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510991
20428393,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510992
20428393,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),1,25656,"MIL - Soil Strength Veh-4, dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510993
20428393,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),2,25692,"MIL - Stickiness Veh. 3,4 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510994
20428393,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),3,25679,"MIL - Slipperiness Veh. 3,4 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510995
20428393,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510996
20428393,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),1,25667,"MIL - Soil Strength Veh-5, VCI-1 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510997
20428393,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510998
20428393,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762510999
20428393,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),0,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511000
20428393,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),1,25669,"MIL - Soil Strength Veh-5, VCI-50 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511001
20428393,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511002
20428393,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511003
20428393,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),0,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511004
20428393,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),1,25657,"MIL - Soil Strength Veh-5, dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511005
20428393,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),2,25686,"MIL - Slipperiness Veh. 5,6,7 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511006
20428393,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),3,25694,"MIL - Stickiness Veh. 5,6,7 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511007
20428393,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),0,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511008
20428393,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),1,25671,"MIL - Soil Strength Veh-6, VCI-1 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511009
20428393,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511010
20428393,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511011
20428393,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),4,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.993,Slope,0.998,Slope,0.998,Slope,1,No slope limitation,0,0,0,762511012
20428393,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511013
20428393,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),1,25672,"MIL - Soil Strength Veh-6, VCI-50 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511014
20428393,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511015
20428393,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511016
20428393,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),4,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.993,Slope,0.998,Slope,0.998,Slope,1,No slope limitation,0,0,0,762511017
20428393,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),0,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511018
20428393,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),1,25658,"MIL - Soil Strength Veh-6, dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511019
20428393,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),2,25686,"MIL - Slipperiness Veh. 5,6,7 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511020
20428393,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),3,25694,"MIL - Stickiness Veh. 5,6,7 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511021
20428393,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),4,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.993,Slope,0.998,Slope,0.998,Slope,1,No slope limitation,0,0,0,762511022
20428393,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511023
20428393,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),1,25673,"MIL - Soil Strength Veh-7, VCI-1 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511024
20428393,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511025
20428393,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511026
20428393,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),4,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.987,Slope,0.997,Slope,0.997,Slope,1,No slope limitation,0,0,0,762511027
20428393,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),0,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511028
20428393,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),1,25674,"MIL - Soil Strength Veh-7, VCI-50 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511029
20428393,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),2,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511030
20428393,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511031
20428393,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),4,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.987,Slope,0.997,Slope,0.997,Slope,1,No slope limitation,0,0,0,762511032
20428393,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),0,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511033
20428393,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),1,25659,"MIL - Soil Strength Veh-7, dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511034
20428393,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),2,25686,"MIL - Slipperiness Veh. 5,6,7 dry season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511035
20428393,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511036
20428393,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),4,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.987,Slope,0.997,Slope,0.997,Slope,1,No slope limitation,0,0,0,762511037
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),0,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),0,0.803,High inherent productivity,0.839,High inherent productivity,0.839,High inherent productivity,0.845,High inherent productivity,0,0,0,762511038
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),1,46238,Impacted soil,1,0,No limitation,0,No limitation,0,No limitation,0,No limitation,0,0,0,762511039
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),2,37150,NCCPI - NCCPI Cotton Submodel (II),1,0.001,Cotton,0.001,Cotton,0.001,Cotton,0.001,Cotton,0,0,0,762511040
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),3,37149,NCCPI - NCCPI Small Grains Submodel (II),1,0.66,Small grains,0.661,Small grains,0.661,Small grains,0.662,Small grains,0,0,0,762511041
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),4,44492,NCCPI - NCCPI Soybeans Submodel (I),1,0.733,Soybeans,0.768,Soybeans,0.768,Soybeans,0.778,Soybeans,0,0,0,762511042
20428393,54955,NCCPI - National Commodity Crop Productivity Index (Ver 3.0),5,57994,NCCPI - NCCPI Corn Submodel (I),1,0.803,Corn,0.839,Corn,0.839,Corn,0.845,Corn,0,0,0,762511043
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,0,62835,SOH -  Suitability for Aerobic Soil Organisms,0,0,Not favorable,0,Not favorable,0,Not favorable,0,Not favorable,0,0,0,762511044
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,1,62842,SOH - Organism Habitat - Bulk Density Suitability 0 to 30cm,1,0,Bulk density,0,Bulk density,0,Bulk density,0,Bulk density,0,0,0,762511045
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,2,62838,SOH - Organism Habitat - Electrical Conductivity,1,0.327,Electrical conductivity,0.327,Electrical conductivity,0.327,Electrical conductivity,0.327,Electrical conductivity,0,0,0,762511046
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,3,62837,SOH - Organism Habitat - Mean Annual Air Temperature,1,0.85,Mean Annual Air Temperature,0.85,Mean Annual Air Temperature,0.85,Mean Annual Air Temperature,0.85,Mean Annual Air Temperature,0,0,0,762511047
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,4,63588,SOH - Organisms Clay Content WTD_AVG to 30 cm,1,0.789,Clay content somewhat favorable,0.91,Clay content somewhat favorable,0.91,Clay content somewhat favorable,0.98,Clay content somewhat favorable,0,0,0,762511048
20428393,62835,SOH -  Suitability for Aerobic Soil Organisms,5,62840,SOH - Soil Organisms - Moisture Relations,1,0.867,Soil water somewhat favorable,0.931,Soil water somewhat favorable,0.931,Soil water somewhat favorable,0.984,Soil water somewhat favorable,0,0,0,762511049
20428393,62848,SOH - Agricultural Organic Soil Subsidence,0,62848,SOH - Agricultural Organic Soil Subsidence,0,0,Mineral soil,0,Mineral soil,0,Mineral soil,0,Mineral soil,0,1,0,762511050
20428393,62848,SOH - Agricultural Organic Soil Subsidence,1,62850,SOH - Flooding and Ponding,1,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,0,1,0,762511051
20428393,62848,SOH - Agricultural Organic Soil Subsidence,2,62851,SOH - Salinity,1,1,Not saline,1,Not saline,1,Not saline,1,Not saline,0,0,0,762511052
20428393,62848,SOH - Agricultural Organic Soil Subsidence,3,63580,SOH - Subsidence pH,1,1,pH,1,pH,1,pH,1,pH,0,0,0,762511053
20428393,62848,SOH - Agricultural Organic Soil Subsidence,4,63589,SAS - Drainage Class Not Subaqueous (suit),1,1,Subaerial,1,Subaerial,1,Subaerial,1,Subaerial,0,0,0,762511054
20428393,62848,SOH - Agricultural Organic Soil Subsidence,5,62849,"SOH - Organic Soil Subsidence, Frost-free Days",1,0.575,Frost-free days,0.575,Frost-free days,0.575,Frost-free days,0.575,Frost-free days,0,0,0,762511055
20428393,62833,SOH - Concentration of Salts- Soil Surface,0,62833,SOH - Concentration of Salts- Soil Surface,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,762511056
20428393,62833,SOH - Concentration of Salts- Soil Surface,1,62855,SOH - Non-leaching Climate,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511057
20428393,62833,SOH - Concentration of Salts- Soil Surface,2,62853,"SOH - Depth to Growing Season Water Table, Salts",1,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,0,0,0,762511058
20428393,62833,SOH - Concentration of Salts- Soil Surface,3,62854,"SOH - Water Table Persistence, Salts",1,1,Persistent water table,1,Persistent water table,1,Persistent water table,1,Persistent water table,0,0,0,762511059
20428393,62833,SOH - Concentration of Salts- Soil Surface,4,63579,"SOH - Water Table at Surface, Months, Salts",1,1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",0,0,0,762511060
20428393,62833,SOH - Concentration of Salts- Soil Surface,5,62850,SOH - Flooding and Ponding,1,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,1,Flooding and ponding,0,1,0,762511061
20428393,62834,SOH - Organic Matter Depletion,0,62834,SOH - Organic Matter Depletion,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,762511062
20428393,62834,SOH - Organic Matter Depletion,1,63587,SOH - Moisture Deficit,1,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,NA,Not rated; Clay percent,0,0,0,762511063
20428393,62834,SOH - Organic Matter Depletion,2,63585,"Water Gathering Surface, Organic Depletion",1,1,Not water gathering surface,1,Not water gathering surface,1,Not water gathering surface,1,Not water gathering surface,0,0,0,762511064
20428393,62834,SOH - Organic Matter Depletion,3,63582,SOH - Mean Annual Air Temperature (Oxidation Rate Proxy),1,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0.412,Moderate oxidation rate,0,0,0,762511065
20428393,62834,SOH - Organic Matter Depletion,4,63586,SOH - Clay Content WTD_AVG to 30 cm Organic,1,0.051,Medium amount of clay surface area,0.231,Medium amount of clay surface area,0.231,Medium amount of clay surface area,0.539,Medium amount of clay surface area,0,0,0,762511066
20428393,62834,SOH - Organic Matter Depletion,5,63583,SOH - Oxygen Exclusion During the Growing Season,1,0,Poorly aerated,0.15,Moderately aerated,0.15,Moderately aerated,0.3,Moderately aerated,0,0,0,762511067
20428393,54647,SOH - Soil Surface Sealing,0,54647,SOH - Soil Surface Sealing,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762511068
20428393,54647,SOH - Soil Surface Sealing,1,54646,Clay Dispersion Ratio,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762511069
20428393,54647,SOH - Soil Surface Sealing,2,54650,Silt/Crusting Index,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,762511070
20428393,57990,SOH - Soil Susceptibility to Compaction,0,57990,SOH - Soil Susceptibility to Compaction,0,0,Low,0,Low,0,Low,0,Low,0,0,0,762511071
20428393,57990,SOH - Soil Susceptibility to Compaction,1,61418,Compaction potential - texture and clay,1,1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",0,0,0,762511072
20428393,57990,SOH - Soil Susceptibility to Compaction,2,61419,Compaction potential - rock fragment volume,1,1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",0,0,0,762511073
